DATA_RICOVERO;REGIME;SEDE;TIPO_RICOVERO;NUMERO_RICOVERI
05/04/2022;MAC;LEGNANO;Programmato;5
05/04/2022;MAC;MAGENTA;Programmato;4
06/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;6
06/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;2
06/04/2022;ORDINARIO;CUGGIONO;Da Ps;2
06/04/2022;ORDINARIO;LEGNANO;Programmato;27
06/04/2022;ORDINARIO;LEGNANO;Da Ps;25
06/04/2022;ORDINARIO;MAGENTA;Programmato;12
06/04/2022;ORDINARIO;MAGENTA;Da Ps;14
06/04/2022;DAY HOSPITAL;CUGGIONO;Programmato;8
06/04/2022;DAY HOSPITAL;LEGNANO;Programmato;19
06/04/2022;DAY HOSPITAL;MAGENTA;Programmato;5
06/04/2022;BIC;ABBIATEGRASSO;Programmato;14
06/04/2022;BIC;CUGGIONO;Programmato;10
06/04/2022;BIC;LEGNANO;Programmato;6
06/04/2022;MAC;ABBIATEGRASSO;Programmato;1
06/04/2022;MAC;CUGGIONO;Programmato;1
06/04/2022;MAC;LEGNANO;Programmato;6
06/04/2022;MAC;MAGENTA;Programmato;4
07/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;8
07/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
07/04/2022;ORDINARIO;CUGGIONO;Da Ps;2
07/04/2022;ORDINARIO;CUGGIONO;Programmato;2
07/04/2022;ORDINARIO;LEGNANO;Programmato;34
07/04/2022;ORDINARIO;LEGNANO;Da Ps;35
07/04/2022;ORDINARIO;MAGENTA;Programmato;11
07/04/2022;ORDINARIO;MAGENTA;Da Ps;21
07/04/2022;DAY HOSPITAL;ABBIATEGRASSO;Programmato;3
07/04/2022;DAY HOSPITAL;CUGGIONO;Programmato;5
07/04/2022;DAY HOSPITAL;LEGNANO;Programmato;15
07/04/2022;DAY HOSPITAL;MAGENTA;Programmato;5
07/04/2022;BIC;ABBIATEGRASSO;Programmato;10
07/04/2022;BIC;CUGGIONO;Programmato;7
07/04/2022;BIC;LEGNANO;Programmato;13
07/04/2022;BIC;MAGENTA;Programmato;4
07/04/2022;MAC;ABBIATEGRASSO;Programmato;1
07/04/2022;MAC;LEGNANO;Programmato;5
08/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;2
08/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;3
08/04/2022;ORDINARIO;CUGGIONO;Da Ps;2
08/04/2022;ORDINARIO;CUGGIONO;Programmato;3
08/04/2022;ORDINARIO;LEGNANO;Programmato;21
08/04/2022;ORDINARIO;LEGNANO;Da Ps;28
08/04/2022;ORDINARIO;MAGENTA;Programmato;9
08/04/2022;ORDINARIO;MAGENTA;Da Ps;20
08/04/2022;DAY HOSPITAL;CUGGIONO;Programmato;11
08/04/2022;DAY HOSPITAL;LEGNANO;Programmato;6
08/04/2022;DAY HOSPITAL;MAGENTA;Programmato;4
08/04/2022;BIC;ABBIATEGRASSO;Programmato;11
08/04/2022;BIC;CUGGIONO;Programmato;3
08/04/2022;BIC;LEGNANO;Programmato;16
08/04/2022;MAC;ABBIATEGRASSO;Programmato;1
08/04/2022;MAC;CUGGIONO;Programmato;3
08/04/2022;MAC;LEGNANO;Programmato;7
08/04/2022;MAC;MAGENTA;Programmato;6
09/04/2022;ORDINARIO;CUGGIONO;Programmato;1
09/04/2022;ORDINARIO;LEGNANO;Programmato;3
09/04/2022;ORDINARIO;LEGNANO;Da Ps;30
09/04/2022;ORDINARIO;MAGENTA;Da Ps;19
10/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;1
10/04/2022;ORDINARIO;CUGGIONO;Da Ps;1
10/04/2022;ORDINARIO;LEGNANO;Da Ps;18
10/04/2022;ORDINARIO;LEGNANO;Programmato;19
10/04/2022;ORDINARIO;MAGENTA;Da Ps;11
10/04/2022;ORDINARIO;MAGENTA;Programmato;1
10/04/2022;BIC;LEGNANO;Programmato;1
11/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;4
11/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;1
11/04/2022;ORDINARIO;CUGGIONO;Da Ps;3
11/04/2022;ORDINARIO;CUGGIONO;Programmato;3
11/04/2022;ORDINARIO;LEGNANO;Programmato;24
11/04/2022;ORDINARIO;LEGNANO;Da Ps;26
11/04/2022;ORDINARIO;MAGENTA;Da Ps;26
11/04/2022;ORDINARIO;MAGENTA;Programmato;15
11/04/2022;DAY HOSPITAL;ABBIATEGRASSO;Programmato;5
11/04/2022;DAY HOSPITAL;CUGGIONO;Programmato;4
11/04/2022;DAY HOSPITAL;LEGNANO;Programmato;15
11/04/2022;DAY HOSPITAL;MAGENTA;Programmato;5
11/04/2022;BIC;ABBIATEGRASSO;Programmato;8
11/04/2022;BIC;CUGGIONO;Programmato;7
11/04/2022;BIC;LEGNANO;Programmato;10
11/04/2022;BIC;MAGENTA;Programmato;1
11/04/2022;MAC;CUGGIONO;Programmato;1
11/04/2022;MAC;LEGNANO;Programmato;7
11/04/2022;MAC;MAGENTA;Programmato;2
12/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;4
12/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;4
12/04/2022;ORDINARIO;CUGGIONO;Da Ps;2
12/04/2022;ORDINARIO;CUGGIONO;Programmato;6
12/04/2022;ORDINARIO;LEGNANO;Da Ps;26
12/04/2022;ORDINARIO;LEGNANO;Programmato;31
12/04/2022;ORDINARIO;MAGENTA;Da Ps;15
12/04/2022;ORDINARIO;MAGENTA;Programmato;19
12/04/2022;DAY HOSPITAL;CUGGIONO;Programmato;4
12/04/2022;DAY HOSPITAL;LEGNANO;Programmato;5
12/04/2022;DAY HOSPITAL;MAGENTA;Programmato;10
12/04/2022;BIC;ABBIATEGRASSO;Programmato;9
12/04/2022;BIC;CUGGIONO;Programmato;8
12/04/2022;BIC;LEGNANO;Programmato;2
12/04/2022;MAC;CUGGIONO;Programmato;4
12/04/2022;MAC;LEGNANO;Programmato;3
12/04/2022;MAC;MAGENTA;Programmato;1
13/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;6
13/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
13/04/2022;ORDINARIO;CUGGIONO;Programmato;1
13/04/2022;ORDINARIO;CUGGIONO;Da Ps;2
13/04/2022;ORDINARIO;LEGNANO;Programmato;31
13/04/2022;ORDINARIO;LEGNANO;Da Ps;29
13/04/2022;ORDINARIO;MAGENTA;Da Ps;19
13/04/2022;ORDINARIO;MAGENTA;Programmato;12
13/04/2022;DAY HOSPITAL;CUGGIONO;Programmato;10
13/04/2022;DAY HOSPITAL;LEGNANO;Programmato;23
13/04/2022;DAY HOSPITAL;MAGENTA;Programmato;12
13/04/2022;BIC;ABBIATEGRASSO;Programmato;9
13/04/2022;BIC;CUGGIONO;Programmato;7
13/04/2022;BIC;LEGNANO;Programmato;7
13/04/2022;BIC;MAGENTA;Programmato;9
13/04/2022;MAC;LEGNANO;Programmato;6
13/04/2022;MAC;MAGENTA;Programmato;3
14/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;3
14/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
14/04/2022;ORDINARIO;CUGGIONO;Programmato;3
14/04/2022;ORDINARIO;LEGNANO;Da Ps;32
14/04/2022;ORDINARIO;LEGNANO;Programmato;39
14/04/2022;ORDINARIO;MAGENTA;Da Ps;16
14/04/2022;ORDINARIO;MAGENTA;Programmato;12
14/04/2022;DAY HOSPITAL;ABBIATEGRASSO;Programmato;3
14/04/2022;DAY HOSPITAL;CUGGIONO;Programmato;7
14/04/2022;DAY HOSPITAL;LEGNANO;Programmato;13
14/04/2022;DAY HOSPITAL;MAGENTA;Programmato;4
14/04/2022;BIC;ABBIATEGRASSO;Programmato;11
14/04/2022;BIC;CUGGIONO;Programmato;7
14/04/2022;BIC;LEGNANO;Programmato;12
14/04/2022;BIC;MAGENTA;Programmato;5
14/04/2022;MAC;LEGNANO;Programmato;10
14/04/2022;MAC;MAGENTA;Programmato;3
15/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;3
15/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;6
15/04/2022;ORDINARIO;CUGGIONO;Programmato;3
15/04/2022;ORDINARIO;LEGNANO;Programmato;13
15/04/2022;ORDINARIO;LEGNANO;Da Ps;32
15/04/2022;ORDINARIO;MAGENTA;Programmato;10
15/04/2022;ORDINARIO;MAGENTA;Da Ps;21
15/04/2022;DAY HOSPITAL;CUGGIONO;Programmato;2
15/04/2022;DAY HOSPITAL;LEGNANO;Programmato;10
15/04/2022;DAY HOSPITAL;MAGENTA;Programmato;5
15/04/2022;BIC;ABBIATEGRASSO;Programmato;13
15/04/2022;BIC;CUGGIONO;Programmato;7
15/04/2022;BIC;LEGNANO;Programmato;17
15/04/2022;BIC;MAGENTA;Programmato;1
15/04/2022;MAC;CUGGIONO;Programmato;1
15/04/2022;MAC;LEGNANO;Programmato;4
15/04/2022;MAC;MAGENTA;Programmato;3
16/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;1
16/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;1
16/04/2022;ORDINARIO;CUGGIONO;Da Ps;1
16/04/2022;ORDINARIO;LEGNANO;Programmato;7
16/04/2022;ORDINARIO;LEGNANO;Da Ps;27
16/04/2022;ORDINARIO;MAGENTA;Programmato;4
16/04/2022;ORDINARIO;MAGENTA;Da Ps;15
17/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;5
17/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;3
17/04/2022;ORDINARIO;CUGGIONO;Da Ps;2
17/04/2022;ORDINARIO;CUGGIONO;Programmato;1
17/04/2022;ORDINARIO;LEGNANO;Da Ps;19
17/04/2022;ORDINARIO;LEGNANO;Programmato;3
17/04/2022;ORDINARIO;MAGENTA;Programmato;1
17/04/2022;ORDINARIO;MAGENTA;Da Ps;17
18/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
18/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;1
18/04/2022;ORDINARIO;CUGGIONO;Da Ps;2
18/04/2022;ORDINARIO;CUGGIONO;Programmato;1
18/04/2022;ORDINARIO;LEGNANO;Programmato;15
18/04/2022;ORDINARIO;LEGNANO;Da Ps;24
18/04/2022;ORDINARIO;MAGENTA;Programmato;3
18/04/2022;ORDINARIO;MAGENTA;Da Ps;19
19/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;5
19/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;1
19/04/2022;ORDINARIO;CUGGIONO;Programmato;2
19/04/2022;ORDINARIO;CUGGIONO;Da Ps;2
19/04/2022;ORDINARIO;LEGNANO;Programmato;30
19/04/2022;ORDINARIO;LEGNANO;Da Ps;24
19/04/2022;ORDINARIO;MAGENTA;Da Ps;18
19/04/2022;ORDINARIO;MAGENTA;Programmato;11
19/04/2022;DAY HOSPITAL;ABBIATEGRASSO;Programmato;1
19/04/2022;DAY HOSPITAL;CUGGIONO;Programmato;4
19/04/2022;DAY HOSPITAL;LEGNANO;Programmato;6
19/04/2022;DAY HOSPITAL;MAGENTA;Programmato;8
19/04/2022;BIC;ABBIATEGRASSO;Programmato;9
19/04/2022;BIC;CUGGIONO;Programmato;7
19/04/2022;BIC;LEGNANO;Programmato;2
19/04/2022;BIC;MAGENTA;Programmato;8
19/04/2022;MAC;CUGGIONO;Programmato;1
19/04/2022;MAC;LEGNANO;Programmato;3
20/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;5
20/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;4
20/04/2022;ORDINARIO;CUGGIONO;Da Ps;4
20/04/2022;ORDINARIO;CUGGIONO;Programmato;2
20/04/2022;ORDINARIO;LEGNANO;Da Ps;44
20/04/2022;ORDINARIO;LEGNANO;Programmato;26
20/04/2022;ORDINARIO;MAGENTA;Programmato;17
20/04/2022;ORDINARIO;MAGENTA;Da Ps;23
20/04/2022;DAY HOSPITAL;CUGGIONO;Programmato;5
20/04/2022;DAY HOSPITAL;LEGNANO;Programmato;19
20/04/2022;DAY HOSPITAL;MAGENTA;Programmato;7
20/04/2022;BIC;ABBIATEGRASSO;Programmato;14
20/04/2022;BIC;CUGGIONO;Programmato;6
20/04/2022;BIC;LEGNANO;Programmato;9
20/04/2022;MAC;LEGNANO;Programmato;4
20/04/2022;MAC;MAGENTA;Programmato;3
21/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;5
21/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;4
21/04/2022;ORDINARIO;CUGGIONO;Programmato;4
21/04/2022;ORDINARIO;CUGGIONO;Da Ps;2
21/04/2022;ORDINARIO;LEGNANO;Da Ps;27
21/04/2022;ORDINARIO;LEGNANO;Programmato;39
21/04/2022;ORDINARIO;MAGENTA;Da Ps;20
21/04/2022;ORDINARIO;MAGENTA;Programmato;11
21/04/2022;DAY HOSPITAL;ABBIATEGRASSO;Programmato;6
21/04/2022;DAY HOSPITAL;CUGGIONO;Programmato;6
21/04/2022;DAY HOSPITAL;LEGNANO;Programmato;12
21/04/2022;DAY HOSPITAL;MAGENTA;Programmato;8
21/04/2022;BIC;ABBIATEGRASSO;Programmato;6
21/04/2022;BIC;CUGGIONO;Programmato;7
21/04/2022;BIC;LEGNANO;Programmato;12
21/04/2022;BIC;MAGENTA;Programmato;3
21/04/2022;MAC;LEGNANO;Programmato;9
21/04/2022;MAC;MAGENTA;Programmato;3
22/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
22/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;3
22/04/2022;ORDINARIO;CUGGIONO;Da Ps;3
22/04/2022;ORDINARIO;CUGGIONO;Programmato;3
22/04/2022;ORDINARIO;LEGNANO;Da Ps;28
22/04/2022;ORDINARIO;LEGNANO;Programmato;14
22/04/2022;ORDINARIO;MAGENTA;Programmato;8
22/04/2022;ORDINARIO;MAGENTA;Da Ps;19
22/04/2022;DAY HOSPITAL;CUGGIONO;Programmato;8
22/04/2022;DAY HOSPITAL;LEGNANO;Programmato;9
22/04/2022;DAY HOSPITAL;MAGENTA;Programmato;10
22/04/2022;BIC;ABBIATEGRASSO;Programmato;14
22/04/2022;BIC;CUGGIONO;Programmato;2
22/04/2022;BIC;LEGNANO;Programmato;12
22/04/2022;BIC;MAGENTA;Programmato;1
22/04/2022;MAC;ABBIATEGRASSO;Programmato;1
22/04/2022;MAC;CUGGIONO;Programmato;1
22/04/2022;MAC;LEGNANO;Programmato;4
22/04/2022;MAC;MAGENTA;Programmato;3
23/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;2
23/04/2022;ORDINARIO;CUGGIONO;Da Ps;1
23/04/2022;ORDINARIO;LEGNANO;Da Ps;24
23/04/2022;ORDINARIO;LEGNANO;Programmato;5
23/04/2022;ORDINARIO;MAGENTA;Da Ps;24
23/04/2022;ORDINARIO;MAGENTA;Programmato;3
24/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;1
24/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;2
24/04/2022;ORDINARIO;CUGGIONO;Da Ps;3
24/04/2022;ORDINARIO;CUGGIONO;Programmato;1
24/04/2022;ORDINARIO;LEGNANO;Da Ps;25
24/04/2022;ORDINARIO;LEGNANO;Programmato;4
24/04/2022;ORDINARIO;MAGENTA;Programmato;4
24/04/2022;ORDINARIO;MAGENTA;Da Ps;15
25/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;4
25/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;3
25/04/2022;ORDINARIO;CUGGIONO;Da Ps;1
25/04/2022;ORDINARIO;LEGNANO;Programmato;17
25/04/2022;ORDINARIO;LEGNANO;Da Ps;18
25/04/2022;ORDINARIO;MAGENTA;Da Ps;15
25/04/2022;ORDINARIO;MAGENTA;Programmato;1
26/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;3
26/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;7
26/04/2022;ORDINARIO;CUGGIONO;Programmato;3
26/04/2022;ORDINARIO;CUGGIONO;Da Ps;5
26/04/2022;ORDINARIO;LEGNANO;Programmato;35
26/04/2022;ORDINARIO;LEGNANO;Da Ps;34
26/04/2022;ORDINARIO;MAGENTA;Programmato;11
26/04/2022;ORDINARIO;MAGENTA;Da Ps;14
26/04/2022;DAY HOSPITAL;CUGGIONO;Programmato;5
26/04/2022;DAY HOSPITAL;LEGNANO;Programmato;3
26/04/2022;DAY HOSPITAL;MAGENTA;Programmato;5
26/04/2022;BIC;ABBIATEGRASSO;Programmato;13
26/04/2022;BIC;CUGGIONO;Programmato;7
26/04/2022;BIC;LEGNANO;Programmato;1
26/04/2022;MAC;CUGGIONO;Programmato;6
26/04/2022;MAC;LEGNANO;Programmato;4
26/04/2022;MAC;MAGENTA;Programmato;2
27/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;4
27/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;3
27/04/2022;ORDINARIO;CUGGIONO;Programmato;2
27/04/2022;ORDINARIO;CUGGIONO;Da Ps;5
27/04/2022;ORDINARIO;LEGNANO;Da Ps;27
27/04/2022;ORDINARIO;LEGNANO;Programmato;30
27/04/2022;ORDINARIO;MAGENTA;Da Ps;17
27/04/2022;ORDINARIO;MAGENTA;Programmato;17
27/04/2022;DAY HOSPITAL;CUGGIONO;Programmato;8
27/04/2022;DAY HOSPITAL;LEGNANO;Programmato;20
27/04/2022;DAY HOSPITAL;MAGENTA;Programmato;10
27/04/2022;BIC;ABBIATEGRASSO;Programmato;13
27/04/2022;BIC;CUGGIONO;Programmato;8
27/04/2022;BIC;LEGNANO;Programmato;9
27/04/2022;BIC;MAGENTA;Programmato;9
27/04/2022;MAC;CUGGIONO;Programmato;3
27/04/2022;MAC;LEGNANO;Programmato;9
27/04/2022;MAC;MAGENTA;Programmato;2
28/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;3
28/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
28/04/2022;ORDINARIO;CUGGIONO;Da Ps;4
28/04/2022;ORDINARIO;LEGNANO;Da Ps;28
28/04/2022;ORDINARIO;LEGNANO;Programmato;31
28/04/2022;ORDINARIO;MAGENTA;Da Ps;22
28/04/2022;ORDINARIO;MAGENTA;Programmato;9
28/04/2022;DAY HOSPITAL;ABBIATEGRASSO;Programmato;5
28/04/2022;DAY HOSPITAL;CUGGIONO;Programmato;9
28/04/2022;DAY HOSPITAL;LEGNANO;Programmato;8
28/04/2022;DAY HOSPITAL;MAGENTA;Programmato;7
28/04/2022;BIC;ABBIATEGRASSO;Programmato;6
28/04/2022;BIC;CUGGIONO;Programmato;7
28/04/2022;BIC;LEGNANO;Programmato;12
28/04/2022;BIC;MAGENTA;Programmato;4
28/04/2022;MAC;CUGGIONO;Programmato;1
28/04/2022;MAC;LEGNANO;Programmato;2
28/04/2022;MAC;MAGENTA;Programmato;2
29/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
29/04/2022;ORDINARIO;ABBIATEGRASSO;Programmato;4
29/04/2022;ORDINARIO;CUGGIONO;Da Ps;2
29/04/2022;ORDINARIO;LEGNANO;Programmato;24
29/04/2022;ORDINARIO;LEGNANO;Da Ps;35
29/04/2022;ORDINARIO;MAGENTA;Da Ps;26
29/04/2022;ORDINARIO;MAGENTA;Programmato;11
29/04/2022;DAY HOSPITAL;CUGGIONO;Programmato;8
29/04/2022;DAY HOSPITAL;LEGNANO;Programmato;9
29/04/2022;DAY HOSPITAL;MAGENTA;Programmato;10
29/04/2022;BIC;ABBIATEGRASSO;Programmato;13
29/04/2022;BIC;CUGGIONO;Programmato;2
29/04/2022;BIC;LEGNANO;Programmato;15
29/04/2022;MAC;LEGNANO;Programmato;5
29/04/2022;MAC;MAGENTA;Programmato;3
30/04/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
30/04/2022;ORDINARIO;CUGGIONO;Programmato;2
30/04/2022;ORDINARIO;CUGGIONO;Da Ps;1
30/04/2022;ORDINARIO;LEGNANO;Da Ps;26
30/04/2022;ORDINARIO;LEGNANO;Programmato;6
30/04/2022;ORDINARIO;MAGENTA;Programmato;6
30/04/2022;ORDINARIO;MAGENTA;Da Ps;22
01/05/2022;ORDINARIO;LEGNANO;Da Ps;14
01/05/2022;ORDINARIO;LEGNANO;Programmato;11
01/05/2022;ORDINARIO;MAGENTA;Da Ps;16
02/05/2022;ORDINARIO;ABBIATEGRASSO;Programmato;5
02/05/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;3
02/05/2022;ORDINARIO;CUGGIONO;Programmato;2
02/05/2022;ORDINARIO;LEGNANO;Da Ps;21
02/05/2022;ORDINARIO;LEGNANO;Programmato;29
02/05/2022;ORDINARIO;MAGENTA;Da Ps;25
02/05/2022;ORDINARIO;MAGENTA;Programmato;17
02/05/2022;DAY HOSPITAL;ABBIATEGRASSO;Programmato;5
02/05/2022;DAY HOSPITAL;CUGGIONO;Programmato;4
02/05/2022;DAY HOSPITAL;LEGNANO;Programmato;13
02/05/2022;DAY HOSPITAL;MAGENTA;Programmato;13
02/05/2022;BIC;ABBIATEGRASSO;Programmato;10
02/05/2022;BIC;CUGGIONO;Programmato;9
02/05/2022;BIC;LEGNANO;Programmato;9
02/05/2022;MAC;CUGGIONO;Programmato;2
02/05/2022;MAC;LEGNANO;Programmato;9
02/05/2022;MAC;MAGENTA;Programmato;5
03/05/2022;ORDINARIO;ABBIATEGRASSO;Programmato;4
03/05/2022;ORDINARIO;CUGGIONO;Da Ps;2
03/05/2022;ORDINARIO;CUGGIONO;Programmato;4
03/05/2022;ORDINARIO;LEGNANO;Programmato;31
03/05/2022;ORDINARIO;LEGNANO;Da Ps;32
03/05/2022;ORDINARIO;MAGENTA;Da Ps;27
03/05/2022;ORDINARIO;MAGENTA;Programmato;10
03/05/2022;DAY HOSPITAL;CUGGIONO;Programmato;7
03/05/2022;DAY HOSPITAL;LEGNANO;Programmato;3
03/05/2022;DAY HOSPITAL;MAGENTA;Programmato;7
03/05/2022;BIC;ABBIATEGRASSO;Programmato;10
03/05/2022;BIC;CUGGIONO;Programmato;7
03/05/2022;BIC;MAGENTA;Programmato;10
03/05/2022;MAC;CUGGIONO;Programmato;2
03/05/2022;MAC;LEGNANO;Programmato;5
03/05/2022;MAC;MAGENTA;Programmato;1
04/05/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
04/05/2022;ORDINARIO;ABBIATEGRASSO;Programmato;9
04/05/2022;ORDINARIO;CUGGIONO;Da Ps;3
04/05/2022;ORDINARIO;CUGGIONO;Programmato;2
04/05/2022;ORDINARIO;LEGNANO;Programmato;34
04/05/2022;ORDINARIO;LEGNANO;Da Ps;26
04/05/2022;ORDINARIO;MAGENTA;Da Ps;16
04/05/2022;ORDINARIO;MAGENTA;Programmato;14
04/05/2022;DAY HOSPITAL;CUGGIONO;Programmato;6
04/05/2022;DAY HOSPITAL;LEGNANO;Programmato;19
04/05/2022;DAY HOSPITAL;MAGENTA;Programmato;9
04/05/2022;BIC;ABBIATEGRASSO;Programmato;12
04/05/2022;BIC;CUGGIONO;Programmato;5
04/05/2022;BIC;LEGNANO;Programmato;9
04/05/2022;MAC;CUGGIONO;Programmato;3
04/05/2022;MAC;LEGNANO;Programmato;6
04/05/2022;MAC;MAGENTA;Programmato;3
05/05/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;4
05/05/2022;ORDINARIO;ABBIATEGRASSO;Programmato;2
05/05/2022;ORDINARIO;CUGGIONO;Da Ps;3
05/05/2022;ORDINARIO;LEGNANO;Programmato;31
05/05/2022;ORDINARIO;LEGNANO;Da Ps;30
05/05/2022;ORDINARIO;MAGENTA;Da Ps;15
05/05/2022;ORDINARIO;MAGENTA;Programmato;10
05/05/2022;DAY HOSPITAL;ABBIATEGRASSO;Programmato;5
05/05/2022;DAY HOSPITAL;CUGGIONO;Programmato;7
05/05/2022;DAY HOSPITAL;LEGNANO;Programmato;16
05/05/2022;DAY HOSPITAL;MAGENTA;Programmato;8
05/05/2022;BIC;ABBIATEGRASSO;Programmato;8
05/05/2022;BIC;CUGGIONO;Programmato;7
05/05/2022;BIC;LEGNANO;Programmato;9
05/05/2022;BIC;MAGENTA;Programmato;2
05/05/2022;MAC;CUGGIONO;Programmato;4
05/05/2022;MAC;LEGNANO;Programmato;4
05/05/2022;MAC;MAGENTA;Programmato;3
06/05/2022;ORDINARIO;ABBIATEGRASSO;Programmato;4
06/05/2022;ORDINARIO;CUGGIONO;Programmato;5
06/05/2022;ORDINARIO;CUGGIONO;Da Ps;3
06/05/2022;ORDINARIO;LEGNANO;Programmato;11
06/05/2022;ORDINARIO;LEGNANO;Da Ps;24
06/05/2022;ORDINARIO;MAGENTA;Programmato;12
06/05/2022;ORDINARIO;MAGENTA;Da Ps;24
06/05/2022;DAY HOSPITAL;CUGGIONO;Programmato;4
06/05/2022;DAY HOSPITAL;LEGNANO;Programmato;9
06/05/2022;DAY HOSPITAL;MAGENTA;Programmato;6
06/05/2022;BIC;ABBIATEGRASSO;Programmato;14
06/05/2022;BIC;LEGNANO;Programmato;15
06/05/2022;MAC;CUGGIONO;Programmato;1
06/05/2022;MAC;LEGNANO;Programmato;6
06/05/2022;MAC;MAGENTA;Programmato;4
07/05/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;2
07/05/2022;ORDINARIO;CUGGIONO;Da Ps;3
07/05/2022;ORDINARIO;LEGNANO;Da Ps;29
07/05/2022;ORDINARIO;LEGNANO;Programmato;3
07/05/2022;ORDINARIO;MAGENTA;Da Ps;18
07/05/2022;ORDINARIO;MAGENTA;Programmato;6
08/05/2022;ORDINARIO;CUGGIONO;Da Ps;2
08/05/2022;ORDINARIO;LEGNANO;Da Ps;17
08/05/2022;ORDINARIO;LEGNANO;Programmato;19
08/05/2022;ORDINARIO;MAGENTA;Da Ps;12
08/05/2022;ORDINARIO;MAGENTA;Programmato;4
09/05/2022;ORDINARIO;ABBIATEGRASSO;Programmato;3
09/05/2022;ORDINARIO;CUGGIONO;Programmato;5
09/05/2022;ORDINARIO;CUGGIONO;Da Ps;3
09/05/2022;ORDINARIO;LEGNANO;Programmato;28
09/05/2022;ORDINARIO;LEGNANO;Da Ps;22
09/05/2022;ORDINARIO;MAGENTA;Da Ps;18
09/05/2022;ORDINARIO;MAGENTA;Programmato;20
09/05/2022;DAY HOSPITAL;ABBIATEGRASSO;Programmato;5
09/05/2022;DAY HOSPITAL;CUGGIONO;Programmato;4
09/05/2022;DAY HOSPITAL;LEGNANO;Programmato;13
09/05/2022;DAY HOSPITAL;MAGENTA;Programmato;9
09/05/2022;BIC;ABBIATEGRASSO;Programmato;10
09/05/2022;BIC;CUGGIONO;Programmato;10
09/05/2022;BIC;LEGNANO;Programmato;11
09/05/2022;MAC;CUGGIONO;Programmato;5
09/05/2022;MAC;LEGNANO;Programmato;9
09/05/2022;MAC;MAGENTA;Programmato;6
10/05/2022;ORDINARIO;ABBIATEGRASSO;Programmato;6
10/05/2022;ORDINARIO;ABBIATEGRASSO;Da Ps;1
10/05/2022;ORDINARIO;CUGGIONO;Da Ps;3
10/05/2022;ORDINARIO;CUGGIONO;Programmato;4
10/05/2022;ORDINARIO;LEGNANO;Programmato;36
10/05/2022;ORDINARIO;LEGNANO;Da Ps;33
10/05/2022;ORDINARIO;MAGENTA;Programmato;16
10/05/2022;ORDINARIO;MAGENTA;Da Ps;20
10/05/2022;DAY HOSPITAL;ABBIATEGRASSO;Programmato;4
10/05/2022;DAY HOSPITAL;CUGGIONO;Programmato;4
10/05/2022;DAY HOSPITAL;LEGNANO;Programmato;4
