DATA_ACCETTAZIONE;SEDE;TIPO_PS;NUMERO_ACCESSI
24/06/2021;Distretto Magenta;ORTOPEDIA MAGENTA;37
24/06/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;4
24/06/2021;Distretto Magenta;MEDICINA MAGENTA;59
24/06/2021;Distretto Magenta;CHIRURGIA MAGENTA;41
24/06/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
24/06/2021;Distretto Magenta;PEDIATRIA MAGENTA;21
24/06/2021;Distretto Magenta;MEDICINA COVID MAGENTA;1
24/06/2021;Distretto Magenta;OBI GENERALE MAGENTA;3
25/06/2021;Distretto Cuggiono;SALA CUGGIONO;30
25/06/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;8
25/06/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;25
25/06/2021;Distretto di Legnano;OCULISTICA;5
25/06/2021;Distretto di Legnano;MEDICINA LEGNANO;56
25/06/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;4
25/06/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
25/06/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;52
25/06/2021;Distretto di Legnano;CHIRURGIA LEGNANO;49
25/06/2021;Distretto di Legnano;PEDIATRIA LEGNANO;11
25/06/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
25/06/2021;Distretto Magenta;PEDIATRIA MAGENTA;15
25/06/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
25/06/2021;Distretto Magenta;CHIRURGIA MAGENTA;46
25/06/2021;Distretto Magenta;GESSI (ORTOPEDIA);6
25/06/2021;Distretto Magenta;MEDICINA MAGENTA;64
25/06/2021;Distretto Magenta;OBI GENERALE MAGENTA;6
25/06/2021;Distretto Magenta;ORTOPEDIA MAGENTA;40
25/06/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;3
26/06/2021;Distretto Cuggiono;SALA CUGGIONO;21
26/06/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
26/06/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;20
26/06/2021;Distretto di Legnano;CHIRURGIA LEGNANO;34
26/06/2021;Distretto di Legnano;PEDIATRIA LEGNANO;26
26/06/2021;Distretto di Legnano;MEDICINA LEGNANO;55
26/06/2021;Distretto di Legnano;OCULISTICA;3
26/06/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
26/06/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
26/06/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;2
26/06/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
26/06/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;50
26/06/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
26/06/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;11
26/06/2021;Distretto Magenta;PEDIATRIA MAGENTA;19
26/06/2021;Distretto Magenta;OBI GENERALE MAGENTA;6
26/06/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
26/06/2021;Distretto Magenta;ORTOPEDIA MAGENTA;37
26/06/2021;Distretto Magenta;CHIRURGIA MAGENTA;33
26/06/2021;Distretto Magenta;MEDICINA COVID MAGENTA;1
26/06/2021;Distretto Magenta;GESSI (ORTOPEDIA);4
26/06/2021;Distretto Magenta;MEDICINA MAGENTA;57
27/06/2021;Distretto Cuggiono;SALA CUGGIONO;11
27/06/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;14
27/06/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
27/06/2021;Distretto di Legnano;MEDICINA LEGNANO;54
27/06/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
27/06/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;56
27/06/2021;Distretto di Legnano;PEDIATRIA LEGNANO;28
27/06/2021;Distretto di Legnano;OCULISTICA;8
27/06/2021;Distretto di Legnano;CHIRURGIA LEGNANO;45
27/06/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
27/06/2021;Distretto Magenta;PEDIATRIA MAGENTA;24
27/06/2021;Distretto Magenta;GESSI (ORTOPEDIA);2
27/06/2021;Distretto Magenta;OBI GENERALE MAGENTA;5
27/06/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
27/06/2021;Distretto Magenta;ORTOPEDIA MAGENTA;29
27/06/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;15
27/06/2021;Distretto Magenta;MEDICINA COVID MAGENTA;2
27/06/2021;Distretto Magenta;CHIRURGIA MAGENTA;35
27/06/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;2
27/06/2021;Distretto Magenta;MEDICINA MAGENTA;56
28/06/2021;Distretto Cuggiono;SALA CUGGIONO;29
28/06/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;32
28/06/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;14
28/06/2021;Distretto di Legnano;CHIRURGIA LEGNANO;37
28/06/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
28/06/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;3
28/06/2021;Distretto di Legnano;OCULISTICA;6
28/06/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;18
28/06/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;53
28/06/2021;Distretto di Legnano;PEDIATRIA LEGNANO;12
28/06/2021;Distretto di Legnano;MEDICINA LEGNANO;71
28/06/2021;Distretto Magenta;MEDICINA MAGENTA;70
28/06/2021;Distretto Magenta;MEDICINA COVID MAGENTA;1
28/06/2021;Distretto Magenta;ORTOPEDIA MAGENTA;46
28/06/2021;Distretto Magenta;OBI GENERALE MAGENTA;6
28/06/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
28/06/2021;Distretto Magenta;PEDIATRIA MAGENTA;16
28/06/2021;Distretto Magenta;CHIRURGIA MAGENTA;45
28/06/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;2
29/06/2021;Distretto Cuggiono;SALA CUGGIONO;31
29/06/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
29/06/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;28
29/06/2021;Distretto di Legnano;OCULISTICA;9
29/06/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;5
29/06/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;47
29/06/2021;Distretto di Legnano;PEDIATRIA LEGNANO;20
29/06/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
29/06/2021;Distretto di Legnano;MEDICINA LEGNANO;54
29/06/2021;Distretto di Legnano;CHIRURGIA LEGNANO;39
29/06/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;10
29/06/2021;Distretto Magenta;PEDIATRIA MAGENTA;20
29/06/2021;Distretto Magenta;OBI GENERALE MAGENTA;5
29/06/2021;Distretto Magenta;ORTOPEDIA MAGENTA;41
29/06/2021;Distretto Magenta;GESSI (ORTOPEDIA);4
29/06/2021;Distretto Magenta;MEDICINA MAGENTA;53
29/06/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;10
29/06/2021;Distretto Magenta;CHIRURGIA MAGENTA;31
29/06/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;3
30/06/2021;Distretto Cuggiono;SALA CUGGIONO;24
30/06/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;24
30/06/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
30/06/2021;Distretto di Legnano;PEDIATRIA LEGNANO;12
30/06/2021;Distretto di Legnano;MEDICINA LEGNANO;54
30/06/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;17
30/06/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
30/06/2021;Distretto di Legnano;OCULISTICA;7
30/06/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;43
30/06/2021;Distretto di Legnano;CHIRURGIA LEGNANO;40
30/06/2021;Distretto Magenta;MEDICINA MAGENTA;42
30/06/2021;Distretto Magenta;GESSI (ORTOPEDIA);3
30/06/2021;Distretto Magenta;OBI GENERALE MAGENTA;6
30/06/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;4
30/06/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;19
30/06/2021;Distretto Magenta;ORTOPEDIA MAGENTA;46
30/06/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
30/06/2021;Distretto Magenta;CHIRURGIA MAGENTA;28
30/06/2021;Distretto Magenta;PEDIATRIA MAGENTA;23
01/07/2021;Distretto Cuggiono;SALA CUGGIONO;34
01/07/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;21
01/07/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;9
01/07/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;38
01/07/2021;Distretto di Legnano;PEDIATRIA LEGNANO;18
01/07/2021;Distretto di Legnano;MEDICINA LEGNANO;39
01/07/2021;Distretto di Legnano;CHIRURGIA LEGNANO;37
01/07/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
01/07/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;1
01/07/2021;Distretto di Legnano;OCULISTICA;4
01/07/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
01/07/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
01/07/2021;Distretto Magenta;ORTOPEDIA MAGENTA;34
01/07/2021;Distretto Magenta;GESSI (ORTOPEDIA);2
01/07/2021;Distretto Magenta;CHIRURGIA MAGENTA;29
01/07/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;3
01/07/2021;Distretto Magenta;MEDICINA MAGENTA;62
01/07/2021;Distretto Magenta;MEDICINA COVID MAGENTA;1
01/07/2021;Distretto Magenta;OBI GENERALE MAGENTA;4
01/07/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
01/07/2021;Distretto Magenta;PEDIATRIA MAGENTA;18
02/07/2021;Distretto Cuggiono;SALA CUGGIONO;24
02/07/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
02/07/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;17
02/07/2021;Distretto di Legnano;MEDICINA LEGNANO;60
02/07/2021;Distretto di Legnano;CHIRURGIA LEGNANO;44
02/07/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;58
02/07/2021;Distretto di Legnano;OCULISTICA;1
02/07/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;11
02/07/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
02/07/2021;Distretto di Legnano;PEDIATRIA LEGNANO;23
02/07/2021;Distretto Magenta;PEDIATRIA MAGENTA;19
02/07/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;11
02/07/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
02/07/2021;Distretto Magenta;OBI GENERALE MAGENTA;6
02/07/2021;Distretto Magenta;CHIRURGIA MAGENTA;28
02/07/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;3
02/07/2021;Distretto Magenta;ORTOPEDIA MAGENTA;32
02/07/2021;Distretto Magenta;MEDICINA MAGENTA;51
03/07/2021;Distretto Cuggiono;SALA CUGGIONO;16
03/07/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;10
03/07/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
03/07/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;9
03/07/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
03/07/2021;Distretto di Legnano;OCULISTICA;2
03/07/2021;Distretto di Legnano;MEDICINA LEGNANO;51
03/07/2021;Distretto di Legnano;PEDIATRIA LEGNANO;18
03/07/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;1
03/07/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;42
03/07/2021;Distretto di Legnano;CHIRURGIA LEGNANO;42
03/07/2021;Distretto Magenta;CHIRURGIA MAGENTA;41
03/07/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;10
03/07/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
03/07/2021;Distretto Magenta;MEDICINA MAGENTA;40
03/07/2021;Distretto Magenta;OBI GENERALE MAGENTA;5
03/07/2021;Distretto Magenta;ORTOPEDIA MAGENTA;23
03/07/2021;Distretto Magenta;PEDIATRIA MAGENTA;18
04/07/2021;Distretto Cuggiono;SALA CUGGIONO;17
04/07/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;13
04/07/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;4
04/07/2021;Distretto di Legnano;CHIRURGIA LEGNANO;39
04/07/2021;Distretto di Legnano;PEDIATRIA LEGNANO;21
04/07/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;34
04/07/2021;Distretto di Legnano;OCULISTICA;6
04/07/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;1
04/07/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;7
04/07/2021;Distretto di Legnano;MEDICINA LEGNANO;45
04/07/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
04/07/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
04/07/2021;Distretto Magenta;CHIRURGIA MAGENTA;36
04/07/2021;Distretto Magenta;MEDICINA MAGENTA;58
04/07/2021;Distretto Magenta;GESSI (ORTOPEDIA);3
04/07/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
04/07/2021;Distretto Magenta;OBI GENERALE MAGENTA;7
04/07/2021;Distretto Magenta;ORTOPEDIA MAGENTA;26
04/07/2021;Distretto Magenta;PEDIATRIA MAGENTA;27
05/07/2021;Distretto Cuggiono;SALA CUGGIONO;33
05/07/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
05/07/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;21
05/07/2021;Distretto di Legnano;PEDIATRIA LEGNANO;15
05/07/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
05/07/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;52
05/07/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;1
05/07/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;11
05/07/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
05/07/2021;Distretto di Legnano;MEDICINA LEGNANO;53
05/07/2021;Distretto di Legnano;CHIRURGIA LEGNANO;44
05/07/2021;Distretto di Legnano;OCULISTICA;6
05/07/2021;Distretto Magenta;CHIRURGIA MAGENTA;61
05/07/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
05/07/2021;Distretto Magenta;GESSI (ORTOPEDIA);1
05/07/2021;Distretto Magenta;OBI GENERALE MAGENTA;6
05/07/2021;Distretto Magenta;ORTOPEDIA MAGENTA;45
05/07/2021;Distretto Magenta;MEDICINA COVID MAGENTA;1
05/07/2021;Distretto Magenta;MEDICINA MAGENTA;58
05/07/2021;Distretto Magenta;PEDIATRIA MAGENTA;21
05/07/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
06/07/2021;Distretto Cuggiono;SALA CUGGIONO;15
06/07/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;9
06/07/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;17
06/07/2021;Distretto di Legnano;PEDIATRIA LEGNANO;10
06/07/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;44
06/07/2021;Distretto di Legnano;OCULISTICA;7
06/07/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;1
06/07/2021;Distretto di Legnano;CHIRURGIA LEGNANO;38
06/07/2021;Distretto di Legnano;MEDICINA LEGNANO;63
06/07/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
06/07/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
06/07/2021;Distretto Magenta;CHIRURGIA MAGENTA;31
06/07/2021;Distretto Magenta;PEDIATRIA MAGENTA;23
06/07/2021;Distretto Magenta;MEDICINA COVID MAGENTA;3
06/07/2021;Distretto Magenta;GESSI (ORTOPEDIA);1
06/07/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
06/07/2021;Distretto Magenta;ORTOPEDIA MAGENTA;22
06/07/2021;Distretto Magenta;MEDICINA MAGENTA;56
06/07/2021;Distretto Magenta;OBI GENERALE MAGENTA;6
07/07/2021;Distretto Cuggiono;SALA CUGGIONO;28
07/07/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;17
07/07/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;9
07/07/2021;Distretto di Legnano;OCULISTICA;3
07/07/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;48
07/07/2021;Distretto di Legnano;CHIRURGIA LEGNANO;39
07/07/2021;Distretto di Legnano;MEDICINA LEGNANO;56
07/07/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
07/07/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;1
07/07/2021;Distretto di Legnano;PEDIATRIA LEGNANO;17
07/07/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;16
07/07/2021;Distretto Magenta;PEDIATRIA MAGENTA;12
07/07/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;23
07/07/2021;Distretto Magenta;OBI GENERALE MAGENTA;4
07/07/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
07/07/2021;Distretto Magenta;CHIRURGIA MAGENTA;49
07/07/2021;Distretto Magenta;MEDICINA MAGENTA;53
07/07/2021;Distretto Magenta;ORTOPEDIA MAGENTA;35
07/07/2021;Distretto Magenta;GESSI (ORTOPEDIA);1
07/07/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;2
08/07/2021;Distretto Cuggiono;SALA CUGGIONO;25
08/07/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
08/07/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;25
08/07/2021;Distretto di Legnano;OCULISTICA;5
08/07/2021;Distretto di Legnano;MEDICINA LEGNANO;51
08/07/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;18
08/07/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
08/07/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;40
08/07/2021;Distretto di Legnano;CHIRURGIA LEGNANO;31
08/07/2021;Distretto di Legnano;PEDIATRIA LEGNANO;16
08/07/2021;Distretto Magenta;OBI GENERALE MAGENTA;5
08/07/2021;Distretto Magenta;MEDICINA MAGENTA;44
08/07/2021;Distretto Magenta;PEDIATRIA MAGENTA;17
08/07/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;20
08/07/2021;Distretto Magenta;CHIRURGIA MAGENTA;46
08/07/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
08/07/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;4
08/07/2021;Distretto Magenta;ORTOPEDIA MAGENTA;30
09/07/2021;Distretto Cuggiono;SALA CUGGIONO;25
09/07/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;20
09/07/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;5
09/07/2021;Distretto di Legnano;CHIRURGIA LEGNANO;46
09/07/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
09/07/2021;Distretto di Legnano;MEDICINA LEGNANO;52
09/07/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;42
09/07/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;20
09/07/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;3
09/07/2021;Distretto di Legnano;GESSI (CHIRURGIA PLASTICA);1
09/07/2021;Distretto di Legnano;PEDIATRIA LEGNANO;11
09/07/2021;Distretto di Legnano;OCULISTICA;7
09/07/2021;Distretto Magenta;ORTOPEDIA MAGENTA;36
09/07/2021;Distretto Magenta;MEDICINA COVID MAGENTA;2
09/07/2021;Distretto Magenta;CHIRURGIA MAGENTA;31
09/07/2021;Distretto Magenta;MEDICINA MAGENTA;55
09/07/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;19
09/07/2021;Distretto Magenta;PEDIATRIA MAGENTA;16
09/07/2021;Distretto Magenta;OBI GENERALE MAGENTA;7
10/07/2021;Distretto Cuggiono;SALA CUGGIONO;17
10/07/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;14
10/07/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
10/07/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;11
10/07/2021;Distretto di Legnano;OCULISTICA;6
10/07/2021;Distretto di Legnano;CHIRURGIA LEGNANO;38
10/07/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;3
10/07/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
10/07/2021;Distretto di Legnano;MEDICINA LEGNANO;53
10/07/2021;Distretto di Legnano;PEDIATRIA LEGNANO;18
10/07/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;39
10/07/2021;Distretto Magenta;ORTOPEDIA MAGENTA;21
10/07/2021;Distretto Magenta;CHIRURGIA MAGENTA;25
10/07/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
10/07/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;8
10/07/2021;Distretto Magenta;PEDIATRIA MAGENTA;23
10/07/2021;Distretto Magenta;GESSI (ORTOPEDIA);2
10/07/2021;Distretto Magenta;MEDICINA MAGENTA;46
10/07/2021;Distretto Magenta;MEDICINA COVID MAGENTA;3
10/07/2021;Distretto Magenta;OBI GENERALE MAGENTA;6
11/07/2021;Distretto Cuggiono;SALA CUGGIONO;15
11/07/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;2
11/07/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;15
11/07/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
11/07/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
11/07/2021;Distretto di Legnano;CHIRURGIA LEGNANO;32
11/07/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;22
11/07/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;8
11/07/2021;Distretto di Legnano;PEDIATRIA LEGNANO;27
11/07/2021;Distretto di Legnano;MEDICINA LEGNANO;53
11/07/2021;Distretto Magenta;MEDICINA MAGENTA;46
11/07/2021;Distretto Magenta;OBI GENERALE MAGENTA;3
11/07/2021;Distretto Magenta;CHIRURGIA MAGENTA;40
11/07/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
11/07/2021;Distretto Magenta;ORTOPEDIA MAGENTA;36
11/07/2021;Distretto Magenta;PEDIATRIA MAGENTA;23
12/07/2021;Distretto Cuggiono;SALA CUGGIONO;36
12/07/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;4
12/07/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;29
12/07/2021;Distretto di Legnano;PEDIATRIA LEGNANO;14
12/07/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;62
12/07/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;1
12/07/2021;Distretto di Legnano;CHIRURGIA LEGNANO;47
12/07/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
12/07/2021;Distretto di Legnano;OCULISTICA;7
12/07/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
12/07/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
12/07/2021;Distretto di Legnano;MEDICINA LEGNANO;66
12/07/2021;Distretto Magenta;MEDICINA MAGENTA;69
12/07/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;11
12/07/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
12/07/2021;Distretto Magenta;OBI GENERALE MAGENTA;5
12/07/2021;Distretto Magenta;CHIRURGIA MAGENTA;38
12/07/2021;Distretto Magenta;ORTOPEDIA MAGENTA;43
12/07/2021;Distretto Magenta;PEDIATRIA MAGENTA;21
13/07/2021;Distretto Cuggiono;SALA CUGGIONO;28
13/07/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;11
13/07/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;13
13/07/2021;Distretto di Legnano;PEDIATRIA LEGNANO;11
13/07/2021;Distretto di Legnano;CHIRURGIA LEGNANO;50
13/07/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
13/07/2021;Distretto di Legnano;OCULISTICA;6
13/07/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;1
13/07/2021;Distretto di Legnano;MEDICINA LEGNANO;55
13/07/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;39
13/07/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;11
13/07/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
13/07/2021;Distretto Magenta;MEDICINA MAGENTA;45
13/07/2021;Distretto Magenta;PEDIATRIA MAGENTA;15
13/07/2021;Distretto Magenta;ORTOPEDIA MAGENTA;35
13/07/2021;Distretto Magenta;MEDICINA COVID MAGENTA;1
13/07/2021;Distretto Magenta;CHIRURGIA MAGENTA;27
13/07/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;11
13/07/2021;Distretto Magenta;OBI GENERALE MAGENTA;5
14/07/2021;Distretto Cuggiono;SALA CUGGIONO;27
14/07/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;5
14/07/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;18
14/07/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;36
14/07/2021;Distretto di Legnano;MEDICINA LEGNANO;50
14/07/2021;Distretto di Legnano;PEDIATRIA LEGNANO;10
14/07/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
14/07/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
14/07/2021;Distretto di Legnano;OCULISTICA;4
14/07/2021;Distretto di Legnano;CHIRURGIA LEGNANO;41
14/07/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;11
14/07/2021;Distretto Magenta;OBI GENERALE MAGENTA;9
14/07/2021;Distretto Magenta;CHIRURGIA MAGENTA;36
14/07/2021;Distretto Magenta;PEDIATRIA MAGENTA;22
14/07/2021;Distretto Magenta;ORTOPEDIA MAGENTA;27
14/07/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;15
14/07/2021;Distretto Magenta;MEDICINA COVID MAGENTA;2
14/07/2021;Distretto Magenta;MEDICINA MAGENTA;48
14/07/2021;Distretto Magenta;GESSI (ORTOPEDIA);1
15/07/2021;Distretto Cuggiono;SALA CUGGIONO;23
